date_submitted,la_code,ward_code,artist_age_group,artwork_medium,source
2022-11-21,E08000034,E05001397,under16,photo,leeds2023Event
2022-11-21,E08000034,E05001399,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05011384,under16,photo,leeds2023Event
2022-11-21,E08000035,E05011384,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05011385,25-29,photo,leeds2023Website
2022-11-21,E08000035,E05011385,40-44,photo,throughCollegeOrUniversity
2022-11-21,E08000035,E05011385,40-44,photo,workplace
2022-11-21,E08000035,E05011385,60-64,photo,advertising
2022-11-21,E08000035,E05011385,under16,photo,leeds2023Event
2022-11-21,E08000035,E05011385,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05011388,25-29,photo,leeds2023SocialMedia
2022-11-21,E08000035,E05011388,30-34,photo,recommendedByFriendOrFamily
2022-11-21,E08000035,E05011390,16-19,photo,leeds2023Event
2022-11-21,E08000035,E05011390,16-19,photo,workplace
2022-11-21,E08000035,E05011390,20-24,photo,advertising
2022-11-21,E08000035,E05011390,25-29,photo,leeds2023SocialMedia
2022-11-21,E08000035,E05011390,30-34,photo,leeds2023SocialMedia
2022-11-21,E08000035,E05011390,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05011391,40-44,photo,other
2022-11-21,E08000035,E05011394,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05011395,50-54,photo,leeds2023SocialMedia
2022-11-21,E08000035,E05011395,under16,photo,leeds2023SocialMedia
2022-11-21,E08000035,E05011396,60-64,photo,communityEventOrOrg
2022-11-21,E08000035,E05011396,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05011397,20-24,photo,throughCulturalOrArtsOrg
2022-11-21,E08000035,E05011397,20-24,photo,workplace
2022-11-21,E08000035,E05011397,20-24,photo,workplace
2022-11-21,E08000035,E05011397,20-24,photo,workplace
2022-11-21,E08000035,E05011397,20-24,photo,workplace
2022-11-21,E08000035,E05011397,20-24,photo,workplace
2022-11-21,E08000035,E05011397,30-34,photo,advertising
2022-11-21,E08000035,E05011397,50-54,photo,recommendedByFriendOrFamily
2022-11-21,E08000035,E05011397,under16,photo,leeds2023SocialMedia
2022-11-21,E08000035,E05011397,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05011397,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05011401,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05011402,30-34,media,throughCollegeOrUniversity
2022-11-21,E08000035,E05011402,35-39,photo,leeds2023Event
2022-11-21,E08000035,E05011402,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05011403,20-24,photo,advertising
2022-11-21,E08000035,E05011403,20-24,photo,throughCulturalOrArtsOrg
2022-11-21,E08000035,E05011403,35-39,photo,leeds2023SocialMedia
2022-11-21,E08000035,E05011403,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05011404,under16,photo,recommendedByFriendOrFamily
2022-11-21,E08000035,E05011405,25-29,photo,leeds2023Website
2022-11-21,E08000035,E05011407,30-34,photo,leeds2023Event
2022-11-21,E08000035,E05011407,under16,photo,leeds2023Event
2022-11-21,E08000035,E05011407,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05011407,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05011407,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05011409,20-24,photo,leeds2023SocialMedia
2022-11-21,E08000035,E05011409,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05011547,40-44,photo,throughCulturalOrArtsOrg
2022-11-21,E08000035,E05011547,45-49,photo,workplace
2022-11-21,E08000035,E05011547,45-49,photo,workplace
2022-11-21,E08000035,E05011547,50-54,photo,workplace
2022-11-21,E08000035,E05011547,70-74,photo,leeds2023SocialMedia
2022-11-21,E08000035,E05011547,under16,photo,recommendedByFriendOrFamily
2022-11-21,E08000035,E05012647,25-29,photo,communityEventOrOrg
2022-11-21,E08000035,E05012647,25-29,photo,leeds2023Event
2022-11-21,E08000035,E05012647,25-29,photo,throughCulturalOrArtsOrg
2022-11-21,E08000035,E05012647,40-44,photo,leeds2023Event
2022-11-21,E08000035,E05012647,under16,photo,leeds2023Event
2022-11-21,E08000035,E05012647,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05012647,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05012647,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05012647,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05012647,unspecified,photo,leeds2023Event
2022-11-21,E08000035,E05012648,under16,photo,leeds2023Event
2022-11-21,E08000035,E05012648,under16,photo,throughCulturalOrArtsOrg
2022-11-21,E08000035,E05012842,35-39,photo,leeds2023SocialMedia
2022-11-21,E08000035,E05013831,unspecified,photo,leeds2023Event
2022-11-21,E08000036,E05001446,unspecified,photo,leeds2023Event
2022-11-21,E08000036,E05001451,65-69,photo,throughCulturalOrArtsOrg
2022-11-21,E08000036,E05001454,unspecified,photo,leeds2023Event
2022-11-21,E08000036,E05001455,35-39,photo,workplace
2022-11-21,E08000036,E05001461,unspecified,photo,leeds2023Event
2022-11-21,E08000036,E05001462,30-34,photo,recommendedByFriendOrFamily
2022-11-21,E08000036,E05001462,60-64,photo,leeds2023SocialMedia
2022-11-21,E08000036,E05001464,under16,photo,leeds2023Event
2022-11-21,NOT_PROVIDED,NOT_PROVIDED,25-29,photo,throughSchool
2022-11-21,NOT_PROVIDED,NOT_PROVIDED,40-44,photo,throughCulturalOrArtsOrg
2022-11-21,UNKNOWN,UNKNOWN,25-29,media,workplace
2022-11-21,UNKNOWN,UNKNOWN,30-34,media,recommendedByFriendOrFamily
2022-11-21,UNKNOWN,UNKNOWN,30-34,media,recommendedByFriendOrFamily
2022-11-21,UNKNOWN,UNKNOWN,30-34,photo,leeds2023SocialMedia
2022-11-21,UNKNOWN,UNKNOWN,45-49,photo,leeds2023Event
2022-11-21,UNKNOWN,UNKNOWN,45-49,photo,leeds2023Event
2022-11-21,UNKNOWN,UNKNOWN,50-54,media,workplace
2022-11-21,UNKNOWN,UNKNOWN,under16,photo,leeds2023Event
2022-11-21,UNKNOWN,UNKNOWN,unspecified,photo,leeds2023Event
2022-11-21,UNKNOWN,UNKNOWN,unspecified,photo,leeds2023Event
2022-11-21,UNKNOWN,UNKNOWN,unspecified,photo,leeds2023Event
2022-11-21,UNKNOWN,UNKNOWN,unspecified,photo,leeds2023Event
2022-11-21,UNKNOWN,UNKNOWN,unspecified,photo,leeds2023Event
2022-11-22,E07000012,E05011301,25-29,photo,workplace
2022-11-22,E07000165,E05011318,45-49,photo,leeds2023SocialMedia
2022-11-22,E07000165,E05011320,40-44,photo,recommendedByFriendOrFamily
2022-11-22,E08000002,E05014166,45-49,photo,leeds2023SocialMedia
2022-11-22,E08000002,E05014166,under16,photo,leeds2023SocialMedia
2022-11-22,E08000002,E05014166,under16,photo,leeds2023SocialMedia
2022-11-22,E08000003,E05011363,60-64,photo,leeds2023SocialMedia
2022-11-22,E08000016,E05000987,40-44,photo,leeds2023Event
2022-11-22,E08000032,E05001342,20-24,photo,recommendedByFriendOrFamily
2022-11-22,E08000032,E05001353,under16,photo,leeds2023Event
2022-11-22,E08000032,E05001362,65-69,photo,recommendedByFriendOrFamily
2022-11-22,E08000032,E05001362,70-74,photo,recommendedByFriendOrFamily
2022-11-22,E08000032,E05001365,unspecified,photo,leeds2023Event
2022-11-22,E08000033,E05001378,unspecified,photo,leeds2023Event
2022-11-22,E08000033,E05001381,unspecified,photo,leeds2023Event
2022-11-22,E08000033,E05001381,unspecified,photo,leeds2023Event
2022-11-22,E08000035,E05011385,under16,photo,leeds2023Event
2022-11-22,E08000035,E05011387,40-44,media,leeds2023SocialMedia
2022-11-22,E08000035,E05011387,50-54,photo,recommendedByFriendOrFamily
2022-11-22,E08000035,E05011387,55-59,photo,leeds2023Event
2022-11-22,E08000035,E05011387,under16,photo,throughSchool
2022-11-22,E08000035,E05011389,40-44,photo,advertising
2022-11-22,E08000035,E05011389,40-44,photo,recommendedByFriendOrFamily
2022-11-22,E08000035,E05011390,45-49,photo,leeds2023SocialMedia
2022-11-22,E08000035,E05011390,70-74,photo,communityEventOrOrg
2022-11-22,E08000035,E05011396,unspecified,photo,leeds2023Event
2022-11-22,E08000035,E05011397,20-24,photo,leeds2023SocialMedia
2022-11-22,E08000035,E05011397,20-24,photo,leeds2023SocialMedia
2022-11-22,E08000035,E05011397,20-24,photo,throughCollegeOrUniversity
2022-11-22,E08000035,E05011397,70-74,photo,throughCulturalOrArtsOrg
2022-11-22,E08000035,E05011401,unspecified,photo,leeds2023Event
2022-11-22,E08000035,E05011401,unspecified,photo,leeds2023Event
2022-11-22,E08000035,E05011401,unspecified,photo,leeds2023Event
2022-11-22,E08000035,E05011402,20-24,photo,communityEventOrOrg
2022-11-22,E08000035,E05011402,under16,photo,leeds2023Event
2022-11-22,E08000035,E05011403,25-29,photo,leeds2023SocialMedia
2022-11-22,E08000035,E05011404,30-34,photo,advertising
2022-11-22,E08000035,E05011404,under16,photo,leeds2023Event
2022-11-22,E08000035,E05011405,20-24,photo,recommendedByFriendOrFamily
2022-11-22,E08000035,E05011405,40-44,photo,leeds2023SocialMedia
2022-11-22,E08000035,E05011405,55-59,photo,media
2022-11-22,E08000035,E05011405,55-59,photo,recommendedByFriendOrFamily
2022-11-22,E08000035,E05011405,55-59,photo,recommendedByFriendOrFamily
2022-11-22,E08000035,E05011405,under16,photo,leeds2023Event
2022-11-22,E08000035,E05011405,unspecified,photo,leeds2023Event
2022-11-22,E08000035,E05011405,unspecified,photo,leeds2023Event
2022-11-22,E08000035,E05011406,under16,photo,leeds2023Event
2022-11-22,E08000035,E05011407,30-34,photo,recommendedByFriendOrFamily
2022-11-22,E08000035,E05011407,unspecified,photo,leeds2023Event
2022-11-22,E08000035,E05011411,45-49,photo,advertising
2022-11-22,E08000035,E05011413,45-49,photo,recommendedByFriendOrFamily
2022-11-22,E08000035,E05011413,55-59,photo,leeds2023Event
2022-11-22,E08000035,E05011547,16-19,photo,recommendedByFriendOrFamily
2022-11-22,E08000035,E05011547,20-24,photo,throughCollegeOrUniversity
2022-11-22,E08000035,E05011547,40-44,photo,leeds2023Event
2022-11-22,E08000035,E05011547,40-44,photo,leeds2023SocialMedia
2022-11-22,E08000035,E05011547,50-54,photo,leeds2023SocialMedia
2022-11-22,E08000035,E05011547,unspecified,photo,leeds2023Event
2022-11-22,E08000035,E05012647,25-29,photo,recommendedByFriendOrFamily
2022-11-22,E08000035,E05012647,35-39,photo,leeds2023SocialMedia
2022-11-22,E08000035,E05012842,30-34,photo,other
2022-11-22,E08000035,E05012842,40-44,photo,leeds2023Event
2022-11-22,E08000035,E05012842,40-44,photo,leeds2023Event
2022-11-22,E08000035,E05012842,40-44,photo,recommendedByFriendOrFamily
2022-11-22,E08000035,E05012842,40-44,photo,recommendedByFriendOrFamily
2022-11-22,E08000035,E05012842,60-64,photo,communityEventOrOrg
2022-11-22,E08000035,E05012842,under16,photo,advertising
2022-11-22,E08000035,E05013831,20-24,media,recommendedByFriendOrFamily
2022-11-22,E08000036,E05001464,50-54,photo,leeds2023SocialMedia
2022-11-22,E09000026,E05011243,under16,photo,other
2022-11-22,NOT_PROVIDED,NOT_PROVIDED,50-54,photo,recommendedByFriendOrFamily
2022-11-22,NOT_PROVIDED,NOT_PROVIDED,under16,photo,leeds2023Event
2022-11-22,NOT_PROVIDED,NOT_PROVIDED,unspecified,photo,leeds2023Event
2022-11-22,NOT_PROVIDED,NOT_PROVIDED,unspecified,photo,leeds2023Event
2022-11-22,UNKNOWN,UNKNOWN,40-44,photo,other
2022-11-22,UNKNOWN,UNKNOWN,40-44,photo,recommendedByFriendOrFamily
2022-11-22,UNKNOWN,UNKNOWN,under16,photo,leeds2023Event
2022-11-22,UNKNOWN,UNKNOWN,unspecified,photo,leeds2023Event
